segment_id,record_id,start_seconds,end_seconds,text,language,language_probability,avg_log_probability,no_speech_probability,compression_ratio,words_json,model
camera-001-asr-0038,camera-001,185.860,190.520,"But for a color photograph, we need to separate the entering light into red, green and blue.",en,0.997070,-0.095820,0.003706,1.702703,"[{""start"":185.86,""end"":186.2,""word"":"" But"",""probability"":0.990723},{""start"":186.2,""end"":186.32,""word"":"" for"",""probability"":0.966797},{""start"":186.32,""end"":186.46,""word"":"" a"",""probability"":0.991699},{""start"":186.46,""end"":186.72,""word"":"" color"",""probability"":0.993652},{""start"":186.72,""end"":187.12,""word"":"" photograph,"",""probability"":0.994141},{""start"":187.3,""end"":187.62,""word"":"" we"",""probability"":0.99707},{""start"":187.62,""end"":187.78,""word"":"" need"",""probability"":0.99707},{""start"":187.78,""end"":187.9,""word"":"" to"",""probability"":0.99707},{""start"":187.9,""end"":188.26,""word"":"" separate"",""probability"":0.996094},{""start"":188.26,""end"":188.52,""word"":"" the"",""probability"":0.996094},{""start"":188.52,""end"":188.8,""word"":"" entering"",""probability"":0.99707},{""start"":188.8,""end"":189.08,""word"":"" light"",""probability"":0.998047},{""start"":189.08,""end"":189.34,""word"":"" into"",""probability"":0.98877},{""start"":189.34,""end"":189.64,""word"":"" red,"",""probability"":0.967773},{""start"":189.8,""end"":190.08,""word"":"" green"",""probability"":0.997559},{""start"":190.08,""end"":190.3,""word"":"" and"",""probability"":0.341309},{""start"":190.3,""end"":190.52,""word"":"" blue."",""probability"":0.999512}]",large-v3
camera-001-asr-0039,camera-001,190.820,195.060,"The most obvious solution is to filter the light into those three colors, using three",en,0.997070,-0.095820,0.003706,1.702703,"[{""start"":190.82,""end"":191.34,""word"":"" The"",""probability"":0.99707},{""start"":191.34,""end"":191.48,""word"":"" most"",""probability"":0.999023},{""start"":191.48,""end"":191.76,""word"":"" obvious"",""probability"":0.999023},{""start"":191.76,""end"":192.12,""word"":"" solution"",""probability"":0.998047},{""start"":192.12,""end"":192.36,""word"":"" is"",""probability"":0.998535},{""start"":192.36,""end"":192.44,""word"":"" to"",""probability"":0.99707},{""start"":192.44,""end"":192.74,""word"":"" filter"",""probability"":0.998535},{""start"":192.74,""end"":192.92,""word"":"" the"",""probability"":0.983887},{""start"":192.92,""end"":193.12,""word"":"" light"",""probability"":0.998535},{""start"":193.12,""end"":193.36,""word"":"" into"",""probability"":0.991699},{""start"":193.36,""end"":193.6,""word"":"" those"",""probability"":0.984375},{""start"":193.6,""end"":193.92,""word"":"" three"",""probability"":0.929688},{""start"":193.92,""end"":194.34,""word"":"" colors,"",""probability"":0.998047},{""start"":194.44,""end"":194.68,""word"":"" using"",""probability"":0.998047},{""start"":194.68,""end"":195.06,""word"":"" three"",""probability"":0.950195}]",large-v3
camera-001-asr-0040,camera-001,195.060,199.340,"three separate CCDs to capture red, blue, and green information and combine them into",en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":195.06,""end"":195.06,""word"":"" three"",""probability"":0.243652},{""start"":195.06,""end"":195.58,""word"":"" separate"",""probability"":0.978516},{""start"":195.58,""end"":196.18,""word"":"" CCDs"",""probability"":0.950195},{""start"":196.18,""end"":196.28,""word"":"" to"",""probability"":0.98584},{""start"":196.28,""end"":196.54,""word"":"" capture"",""probability"":0.999023},{""start"":196.54,""end"":196.9,""word"":"" red,"",""probability"":0.93457},{""start"":197.04,""end"":197.26,""word"":"" blue,"",""probability"":0.995605},{""start"":197.34,""end"":197.44,""word"":"" and"",""probability"":0.986816},{""start"":197.44,""end"":197.6,""word"":"" green"",""probability"":0.999512},{""start"":197.6,""end"":198.08,""word"":"" information"",""probability"":0.993652},{""start"":198.08,""end"":198.56,""word"":"" and"",""probability"":0.689453},{""start"":198.56,""end"":198.96,""word"":"" combine"",""probability"":0.977051},{""start"":198.96,""end"":199.2,""word"":"" them"",""probability"":0.991699},{""start"":199.2,""end"":199.34,""word"":"" into"",""probability"":0.978516}]",large-v3
camera-001-asr-0041,camera-001,199.340,204.300,"a full color image. However, engineers have created a cheaper solution. Instead of using",en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":199.34,""end"":199.46,""word"":"" a"",""probability"":0.996094},{""start"":199.46,""end"":199.74,""word"":"" full"",""probability"":0.997559},{""start"":199.74,""end"":200.02,""word"":"" color"",""probability"":0.76709},{""start"":200.02,""end"":200.34,""word"":"" image."",""probability"":0.998047},{""start"":200.68,""end"":201.12,""word"":"" However,"",""probability"":0.994141},{""start"":201.3,""end"":201.8,""word"":"" engineers"",""probability"":0.996094},{""start"":201.8,""end"":202.1,""word"":"" have"",""probability"":0.996582},{""start"":202.1,""end"":202.36,""word"":"" created"",""probability"":0.995605},{""start"":202.36,""end"":202.52,""word"":"" a"",""probability"":0.995605},{""start"":202.52,""end"":202.78,""word"":"" cheaper"",""probability"":0.99707},{""start"":202.78,""end"":203.18,""word"":"" solution."",""probability"":0.999512},{""start"":203.56,""end"":204.02,""word"":"" Instead"",""probability"":0.997559},{""start"":204.02,""end"":204.16,""word"":"" of"",""probability"":0.998535},{""start"":204.16,""end"":204.3,""word"":"" using"",""probability"":0.994629}]",large-v3
camera-001-asr-0042,camera-001,204.300,210.000,"three separate CCDs, they use a little math so they only need one. In this consumer camera,",en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":204.3,""end"":204.6,""word"":"" three"",""probability"":0.973633},{""start"":204.6,""end"":205.08,""word"":"" separate"",""probability"":0.993652},{""start"":205.08,""end"":205.72,""word"":"" CCDs,"",""probability"":0.995605},{""start"":205.74,""end"":205.9,""word"":"" they"",""probability"":0.996094},{""start"":205.9,""end"":206.14,""word"":"" use"",""probability"":0.970215},{""start"":206.14,""end"":206.28,""word"":"" a"",""probability"":0.995117},{""start"":206.28,""end"":206.42,""word"":"" little"",""probability"":0.998535},{""start"":206.42,""end"":206.68,""word"":"" math"",""probability"":0.994141},{""start"":206.68,""end"":207.02,""word"":"" so"",""probability"":0.641602},{""start"":207.02,""end"":207.16,""word"":"" they"",""probability"":0.945312},{""start"":207.16,""end"":207.42,""word"":"" only"",""probability"":0.992676},{""start"":207.42,""end"":207.66,""word"":"" need"",""probability"":0.99707},{""start"":207.66,""end"":207.9,""word"":"" one."",""probability"":0.997559},{""start"":208.36,""end"":208.86,""word"":"" In"",""probability"":0.994141},{""start"":208.86,""end"":209.14,""word"":"" this"",""probability"":0.996582},{""start"":209.14,""end"":209.66,""word"":"" consumer"",""probability"":0.968262},{""start"":209.66,""end"":210.0,""word"":"" camera,"",""probability"":0.995605}]",large-v3
camera-001-asr-0043,camera-001,210.280,215.240,"they cover that single CCD with a filter with red, green, and blue pixel size sections.",en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":210.28,""end"":210.52,""word"":"" they"",""probability"":0.991211},{""start"":210.52,""end"":210.86,""word"":"" cover"",""probability"":0.992188},{""start"":210.86,""end"":211.06,""word"":"" that"",""probability"":0.992676},{""start"":211.06,""end"":211.4,""word"":"" single"",""probability"":0.997559},{""start"":211.4,""end"":212.16,""word"":"" CCD"",""probability"":0.998047},{""start"":212.16,""end"":212.46,""word"":"" with"",""probability"":0.99707},{""start"":212.46,""end"":212.58,""word"":"" a"",""probability"":0.995605},{""start"":212.58,""end"":212.92,""word"":"" filter"",""probability"":0.998047},{""start"":212.92,""end"":213.14,""word"":"" with"",""probability"":0.984863},{""start"":213.14,""end"":213.42,""word"":"" red,"",""probability"":0.97998},{""start"":213.58,""end"":213.88,""word"":"" green,"",""probability"":0.997559},{""start"":213.94,""end"":214.1,""word"":"" and"",""probability"":0.998047},{""start"":214.1,""end"":214.22,""word"":"" blue"",""probability"":0.995605},{""start"":214.22,""end"":214.58,""word"":"" pixel"",""probability"":0.966797},{""start"":214.58,""end"":214.8,""word"":"" size"",""probability"":0.629395},{""start"":214.8,""end"":215.24,""word"":"" sections."",""probability"":0.995117}]",large-v3
camera-001-asr-0044,camera-001,215.500,219.900,This creates an image coming out of the CCD that's a mosaic of these three colors. The,en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":215.5,""end"":216.0,""word"":"" This"",""probability"":0.998047},{""start"":216.0,""end"":216.18,""word"":"" creates"",""probability"":0.998047},{""start"":216.18,""end"":216.34,""word"":"" an"",""probability"":0.995117},{""start"":216.34,""end"":216.54,""word"":"" image"",""probability"":0.999512},{""start"":216.54,""end"":216.8,""word"":"" coming"",""probability"":0.991699},{""start"":216.8,""end"":217.0,""word"":"" out"",""probability"":0.95752},{""start"":217.0,""end"":217.14,""word"":"" of"",""probability"":0.994629},{""start"":217.14,""end"":217.2,""word"":"" the"",""probability"":0.993164},{""start"":217.2,""end"":217.62,""word"":"" CCD"",""probability"":0.998291},{""start"":217.62,""end"":217.8,""word"":"" that's"",""probability"":0.96582},{""start"":217.8,""end"":217.88,""word"":"" a"",""probability"":0.988281},{""start"":217.88,""end"":218.26,""word"":"" mosaic"",""probability"":0.996826},{""start"":218.26,""end"":218.52,""word"":"" of"",""probability"":0.999023},{""start"":218.52,""end"":218.66,""word"":"" these"",""probability"":0.989258},{""start"":218.66,""end"":218.86,""word"":"" three"",""probability"":0.992188},{""start"":218.86,""end"":219.2,""word"":"" colors."",""probability"":0.999023},{""start"":219.46,""end"":219.9,""word"":"" The"",""probability"":0.997559}]",large-v3
camera-001-asr-0045,camera-001,219.900,224.160,"camera applies an algorithm to estimate the correct colors for each pixel. For example,",en,0.997070,-0.123718,0.045349,1.769231,"[{""start"":219.9,""end"":220.16,""word"":"" camera"",""probability"":0.997559},{""start"":220.16,""end"":220.5,""word"":"" applies"",""probability"":0.997559},{""start"":220.5,""end"":220.68,""word"":"" an"",""probability"":0.997559},{""start"":220.68,""end"":221.06,""word"":"" algorithm"",""probability"":0.998535},{""start"":221.06,""end"":221.38,""word"":"" to"",""probability"":0.998535},{""start"":221.38,""end"":221.76,""word"":"" estimate"",""probability"":0.998535},{""start"":221.76,""end"":222.04,""word"":"" the"",""probability"":0.999023},{""start"":222.04,""end"":222.16,""word"":"" correct"",""probability"":0.994141},{""start"":222.16,""end"":222.52,""word"":"" colors"",""probability"":0.993164},{""start"":222.52,""end"":222.68,""word"":"" for"",""probability"":0.997559},{""start"":222.68,""end"":222.84,""word"":"" each"",""probability"":0.999512},{""start"":222.84,""end"":223.22,""word"":"" pixel."",""probability"":0.999023},{""start"":223.4,""end"":223.9,""word"":"" For"",""probability"":0.997559},{""start"":223.9,""end"":224.16,""word"":"" example,"",""probability"":0.999512}]",large-v3
camera-001-asr-0046,camera-001,224.160,227.860,"For example, if a green filter covered a pixel, we would need to estimate the red and blue",en,0.997070,-0.110950,0.005219,1.665635,"[{""start"":224.16,""end"":224.28,""word"":"" For"",""probability"":0.575195},{""start"":224.28,""end"":224.28,""word"":"" example,"",""probability"":0.994629},{""start"":224.28,""end"":224.4,""word"":"" if"",""probability"":0.98291},{""start"":224.4,""end"":224.5,""word"":"" a"",""probability"":0.975586},{""start"":224.5,""end"":224.7,""word"":"" green"",""probability"":0.986328},{""start"":224.7,""end"":225.08,""word"":"" filter"",""probability"":0.989746},{""start"":225.08,""end"":225.52,""word"":"" covered"",""probability"":0.983887},{""start"":225.52,""end"":225.72,""word"":"" a"",""probability"":0.982422},{""start"":225.72,""end"":226.04,""word"":"" pixel,"",""probability"":0.992676},{""start"":226.22,""end"":226.34,""word"":"" we"",""probability"":0.990234},{""start"":226.34,""end"":226.48,""word"":"" would"",""probability"":0.921875},{""start"":226.48,""end"":226.62,""word"":"" need"",""probability"":0.979492},{""start"":226.62,""end"":226.74,""word"":"" to"",""probability"":0.995117},{""start"":226.74,""end"":227.14,""word"":"" estimate"",""probability"":0.998047},{""start"":227.14,""end"":227.4,""word"":"" the"",""probability"":0.990723},{""start"":227.4,""end"":227.58,""word"":"" red"",""probability"":0.991211},{""start"":227.58,""end"":227.68,""word"":"" and"",""probability"":0.987305},{""start"":227.68,""end"":227.86,""word"":"" blue"",""probability"":0.996582}]",large-v3
camera-001-asr-0047,camera-001,227.860,228.780,components of that pixel.,en,0.997070,-0.110950,0.005219,1.665635,"[{""start"":227.86,""end"":228.3,""word"":"" components"",""probability"":0.985352},{""start"":228.3,""end"":228.4,""word"":"" of"",""probability"":0.986328},{""start"":228.4,""end"":228.48,""word"":"" that"",""probability"":0.949707},{""start"":228.48,""end"":228.78,""word"":"" pixel."",""probability"":0.998047}]",large-v3
camera-001-asr-0048,camera-001,228.940,233.760,"To do this, they'd use the adjacent pixels and average the color intensity for the pixels",en,0.997070,-0.110950,0.005219,1.665635,"[{""start"":228.94,""end"":229.32,""word"":"" To"",""probability"":0.990723},{""start"":229.32,""end"":229.48,""word"":"" do"",""probability"":0.998535},{""start"":229.48,""end"":229.74,""word"":"" this,"",""probability"":0.996094},{""start"":229.74,""end"":229.92,""word"":"" they'd"",""probability"":0.89624},{""start"":229.92,""end"":230.14,""word"":"" use"",""probability"":0.991699},{""start"":230.14,""end"":230.3,""word"":"" the"",""probability"":0.960938},{""start"":230.3,""end"":230.7,""word"":"" adjacent"",""probability"":0.996582},{""start"":230.7,""end"":231.18,""word"":"" pixels"",""probability"":0.991699},{""start"":231.18,""end"":231.54,""word"":"" and"",""probability"":0.871094},{""start"":231.54,""end"":231.98,""word"":"" average"",""probability"":0.990723},{""start"":231.98,""end"":232.18,""word"":"" the"",""probability"":0.995117},{""start"":232.18,""end"":232.52,""word"":"" color"",""probability"":0.98584},{""start"":232.52,""end"":232.98,""word"":"" intensity"",""probability"":0.993164},{""start"":232.98,""end"":233.36,""word"":"" for"",""probability"":0.973145},{""start"":233.36,""end"":233.46,""word"":"" the"",""probability"":0.995117},{""start"":233.46,""end"":233.76,""word"":"" pixels"",""probability"":0.990723}]",large-v3
camera-001-asr-0049,camera-001,233.760,234.240,in question.,en,0.997070,-0.110950,0.005219,1.665635,"[{""start"":233.76,""end"":233.92,""word"":"" in"",""probability"":0.996582},{""start"":233.92,""end"":234.24,""word"":"" question."",""probability"":0.998535}]",large-v3
camera-001-asr-0050,camera-001,234.560,238.820,It works because the image's significant details are much larger than each pixel.,en,0.997070,-0.110950,0.005219,1.665635,"[{""start"":234.56,""end"":235.0,""word"":"" It"",""probability"":0.986328},{""start"":235.0,""end"":235.32,""word"":"" works"",""probability"":0.998047},{""start"":235.32,""end"":235.68,""word"":"" because"",""probability"":0.930664},{""start"":235.68,""end"":235.82,""word"":"" the"",""probability"":0.966797},{""start"":235.82,""end"":236.3,""word"":"" image's"",""probability"":0.834229},{""start"":236.3,""end"":236.6,""word"":"" significant"",""probability"":0.993652},{""start"":236.6,""end"":237.24,""word"":"" details"",""probability"":0.996582},{""start"":237.24,""end"":237.48,""word"":"" are"",""probability"":0.999023},{""start"":237.48,""end"":237.66,""word"":"" much"",""probability"":0.996094},{""start"":237.66,""end"":238.1,""word"":"" larger"",""probability"":0.998535},{""start"":238.1,""end"":238.26,""word"":"" than"",""probability"":0.990723},{""start"":238.26,""end"":238.44,""word"":"" each"",""probability"":0.993652},{""start"":238.44,""end"":238.82,""word"":"" pixel."",""probability"":0.999023}]",large-v3
