evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
pressure-036-asr-0056,pressure-036,speech_segment,241.020,246.900,push a button or twist in this case twist the knob hit start and it just does it just right so next,data_video/processed/pressure-036/clips/pressure-036-scene-0014.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.920093,pressure-036-asr-0056,,,"{""compression_ratio"":1.633333,""language_probability"":0.99707,""no_speech_probability"":0.020325,""words"":[{""end"":241.22,""probability"":1.0,""start"":241.02,""word"":"" push""},{""end"":241.38,""probability"":1.0,""start"":241.22,""word"":"" a""},{""end"":241.58,""probability"":1.0,""start"":241.38,""word"":"" button""},{""end"":241.82,""probability"":1.0,""start"":241.58,""word"":"" or""},{""end"":242.08,""probability"":1.0,""start"":241.82,""word"":"" twist""},{""end"":242.3,""probability"":0.998535,""start"":242.08,""word"":"" in""},{""end"":242.48,""probability"":1.0,""start"":242.3,""word"":"" this""},{""end"":242.68,""probability"":1.0,""start"":242.48,""word"":"" case""},{""end"":242.94,""probability"":0.999023,""start"":242.68,""word"":"" twist""},{""end"":243.16,""probability"":1.0,""start"":242.94,""word"":"" the""},{""end"":243.38,""probability"":1.0,""start"":243.16,""word"":"" knob""},{""end"":244.4,""probability"":0.999512,""start"":243.38,""word"":"" hit""},{""end"":244.74,""probability"":0.984863,""start"":244.4,""word"":"" start""},{""end"":245.08,""probability"":1.0,""start"":244.74,""word"":"" and""},{""end"":245.22,""probability"":1.0,""start"":245.08,""word"":"" it""},{""end"":245.38,""probability"":1.0,""start"":245.22,""word"":"" just""},{""end"":245.62,""probability"":0.999512,""start"":245.38,""word"":"" does""},{""end"":245.76,""probability"":1.0,""start"":245.62,""word"":"" it""},{""end"":245.88,""probability"":0.999512,""start"":245.76,""word"":"" just""},{""end"":246.18,""probability"":1.0,""start"":245.88,""word"":"" right""},{""end"":246.62,""probability"":0.996094,""start"":246.18,""word"":"" so""},{""end"":246.9,""probability"":1.0,""start"":246.62,""word"":"" next""}]}"
pressure-036-asr-0057,pressure-036,speech_segment,246.900,250.700,up is I'm making some rice some basmati rice like you can see I've already got,data_video/processed/pressure-036/clips/pressure-036-scene-0014.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.906894,pressure-036-asr-0057,,,"{""compression_ratio"":1.830986,""language_probability"":0.99707,""no_speech_probability"":0.014717,""words"":[{""end"":247.08,""probability"":0.230103,""start"":246.9,""word"":"" up""},{""end"":247.34,""probability"":0.878906,""start"":247.08,""word"":"" is""},{""end"":247.5,""probability"":0.968506,""start"":247.34,""word"":"" I'm""},{""end"":247.7,""probability"":0.999512,""start"":247.5,""word"":"" making""},{""end"":247.94,""probability"":0.999023,""start"":247.7,""word"":"" some""},{""end"":248.46,""probability"":0.987305,""start"":247.94,""word"":"" rice""},{""end"":248.82,""probability"":0.25708,""start"":248.46,""word"":"" some""},{""end"":249.24,""probability"":0.986165,""start"":248.82,""word"":"" basmati""},{""end"":249.5,""probability"":0.996094,""start"":249.24,""word"":"" rice""},{""end"":249.82,""probability"":0.636719,""start"":249.5,""word"":"" like""},{""end"":249.94,""probability"":0.996582,""start"":249.82,""word"":"" you""},{""end"":250.08,""probability"":0.999023,""start"":249.94,""word"":"" can""},{""end"":250.3,""probability"":0.998535,""start"":250.08,""word"":"" see""},{""end"":250.48,""probability"":0.941162,""start"":250.3,""word"":"" I've""},{""end"":250.56,""probability"":0.988281,""start"":250.48,""word"":"" already""},{""end"":250.7,""probability"":0.99707,""start"":250.56,""word"":"" got""}]}"
pressure-036-asr-0058,pressure-036,speech_segment,250.700,256.040,the I've got two cups of basmati rice in there about three and a half cups of,data_video/processed/pressure-036/clips/pressure-036-scene-0014.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.906894,pressure-036-asr-0058,,,"{""compression_ratio"":1.830986,""language_probability"":0.99707,""no_speech_probability"":0.014717,""words"":[{""end"":250.82,""probability"":0.883301,""start"":250.7,""word"":"" the""},{""end"":251.58,""probability"":0.937256,""start"":250.82,""word"":"" I've""},{""end"":251.68,""probability"":0.999023,""start"":251.58,""word"":"" got""},{""end"":251.9,""probability"":0.835449,""start"":251.68,""word"":"" two""},{""end"":252.2,""probability"":0.999512,""start"":251.9,""word"":"" cups""},{""end"":252.36,""probability"":0.774414,""start"":252.2,""word"":"" of""},{""end"":252.72,""probability"":0.99235,""start"":252.36,""word"":"" basmati""},{""end"":252.98,""probability"":0.999512,""start"":252.72,""word"":"" rice""},{""end"":253.18,""probability"":0.998047,""start"":252.98,""word"":"" in""},{""end"":253.38,""probability"":0.99707,""start"":253.18,""word"":"" there""},{""end"":254.06,""probability"":0.914551,""start"":253.38,""word"":"" about""},{""end"":255.16,""probability"":0.94043,""start"":254.06,""word"":"" three""},{""end"":255.34,""probability"":0.987305,""start"":255.16,""word"":"" and""},{""end"":255.44,""probability"":0.997559,""start"":255.34,""word"":"" a""},{""end"":255.56,""probability"":0.999512,""start"":255.44,""word"":"" half""},{""end"":255.8,""probability"":0.999512,""start"":255.56,""word"":"" cups""},{""end"":256.04,""probability"":0.999512,""start"":255.8,""word"":"" of""}]}"
pressure-036-asr-0059,pressure-036,speech_segment,256.040,261.920,water about a tablespoon of olive oil and maybe a teaspoon of salt that's how,data_video/processed/pressure-036/clips/pressure-036-scene-0014.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.906894,pressure-036-asr-0059,,,"{""compression_ratio"":1.830986,""language_probability"":0.99707,""no_speech_probability"":0.014717,""words"":[{""end"":256.38,""probability"":0.999512,""start"":256.04,""word"":"" water""},{""end"":257.32,""probability"":0.912598,""start"":256.38,""word"":"" about""},{""end"":257.48,""probability"":0.99707,""start"":257.32,""word"":"" a""},{""end"":257.72,""probability"":0.996094,""start"":257.48,""word"":"" tablespoon""},{""end"":258.04,""probability"":0.999512,""start"":257.72,""word"":"" of""},{""end"":258.24,""probability"":0.998535,""start"":258.04,""word"":"" olive""},{""end"":258.52,""probability"":0.999023,""start"":258.24,""word"":"" oil""},{""end"":259.06,""probability"":0.996582,""start"":258.52,""word"":"" and""},{""end"":259.68,""probability"":0.969238,""start"":259.06,""word"":"" maybe""},{""end"":259.86,""probability"":0.990723,""start"":259.68,""word"":"" a""},{""end"":260.08,""probability"":0.998047,""start"":259.86,""word"":"" teaspoon""},{""end"":260.32,""probability"":0.998047,""start"":260.08,""word"":"" of""},{""end"":260.6,""probability"":0.999512,""start"":260.32,""word"":"" salt""},{""end"":261.82,""probability"":0.906006,""start"":260.6,""word"":"" that's""},{""end"":261.92,""probability"":1.0,""start"":261.82,""word"":"" how""}]}"
pressure-036-asr-0060,pressure-036,speech_segment,261.920,264.960,we usually make our basmati rice so I'm gonna go ahead and put this in the,data_video/processed/pressure-036/clips/pressure-036-scene-0014.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.906894,pressure-036-asr-0060,,,"{""compression_ratio"":1.830986,""language_probability"":0.99707,""no_speech_probability"":0.014717,""words"":[{""end"":262.04,""probability"":1.0,""start"":261.92,""word"":"" we""},{""end"":262.3,""probability"":0.999023,""start"":262.04,""word"":"" usually""},{""end"":262.54,""probability"":0.999512,""start"":262.3,""word"":"" make""},{""end"":262.66,""probability"":0.996582,""start"":262.54,""word"":"" our""},{""end"":263.06,""probability"":0.988118,""start"":262.66,""word"":"" basmati""},{""end"":263.32,""probability"":0.998047,""start"":263.06,""word"":"" rice""},{""end"":263.68,""probability"":0.956543,""start"":263.32,""word"":"" so""},{""end"":263.9,""probability"":0.993652,""start"":263.68,""word"":"" I'm""},{""end"":263.96,""probability"":0.621582,""start"":263.9,""word"":"" gonna""},{""end"":264.08,""probability"":1.0,""start"":263.96,""word"":"" go""},{""end"":264.2,""probability"":1.0,""start"":264.08,""word"":"" ahead""},{""end"":264.3,""probability"":0.999512,""start"":264.2,""word"":"" and""},{""end"":264.44,""probability"":0.999512,""start"":264.3,""word"":"" put""},{""end"":264.64,""probability"":0.999512,""start"":264.44,""word"":"" this""},{""end"":264.82,""probability"":0.996582,""start"":264.64,""word"":"" in""},{""end"":264.96,""probability"":0.999512,""start"":264.82,""word"":"" the""}]}"
pressure-036-asr-0061,pressure-036,speech_segment,264.960,278.200,pressure cooker to rice then I can go to temp and I can go to high low or medium,data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.906894,pressure-036-asr-0061,,,"{""compression_ratio"":1.830986,""language_probability"":0.99707,""no_speech_probability"":0.014717,""words"":[{""end"":265.2,""probability"":0.997559,""start"":264.96,""word"":"" pressure""},{""end"":265.66,""probability"":0.99707,""start"":265.2,""word"":"" cooker""},{""end"":266.52,""probability"":0.673828,""start"":265.66,""word"":"" to""},{""end"":271.64,""probability"":0.972656,""start"":271.16,""word"":"" rice""},{""end"":273.0,""probability"":0.661133,""start"":271.64,""word"":"" then""},{""end"":273.2,""probability"":0.992676,""start"":273.0,""word"":"" I""},{""end"":273.32,""probability"":0.999512,""start"":273.2,""word"":"" can""},{""end"":273.46,""probability"":0.999512,""start"":273.32,""word"":"" go""},{""end"":273.52,""probability"":0.99707,""start"":273.46,""word"":"" to""},{""end"":273.92,""probability"":0.976074,""start"":273.52,""word"":"" temp""},{""end"":274.52,""probability"":0.944824,""start"":273.92,""word"":"" and""},{""end"":274.72,""probability"":0.948242,""start"":274.52,""word"":"" I""},{""end"":274.82,""probability"":0.807617,""start"":274.72,""word"":"" can""},{""end"":274.9,""probability"":0.999512,""start"":274.82,""word"":"" go""},{""end"":274.96,""probability"":0.998047,""start"":274.9,""word"":"" to""},{""end"":275.2,""probability"":0.990234,""start"":274.96,""word"":"" high""},{""end"":276.5,""probability"":0.914551,""start"":275.2,""word"":"" low""},{""end"":277.72,""probability"":0.999023,""start"":276.5,""word"":"" or""},{""end"":278.2,""probability"":0.99707,""start"":277.72,""word"":"" medium""}]}"
pressure-036-asr-0062,pressure-036,speech_segment,278.200,280.200,"I'm gonna cook the rice on low,",data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0062,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":278.68,""probability"":0.937012,""start"":278.2,""word"":"" I'm""},{""end"":278.82,""probability"":0.73291,""start"":278.68,""word"":"" gonna""},{""end"":279.06,""probability"":0.99707,""start"":278.82,""word"":"" cook""},{""end"":279.2,""probability"":0.999023,""start"":279.06,""word"":"" the""},{""end"":279.46,""probability"":0.998047,""start"":279.2,""word"":"" rice""},{""end"":279.68,""probability"":0.996582,""start"":279.46,""word"":"" on""},{""end"":280.2,""probability"":0.995605,""start"":279.68,""word"":"" low,""}]}"
pressure-036-asr-0063,pressure-036,speech_segment,280.740,282.920,"at eight minutes on high,",data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0063,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":281.18,""probability"":0.601562,""start"":280.74,""word"":"" at""},{""end"":281.56,""probability"":0.958008,""start"":281.18,""word"":"" eight""},{""end"":281.92,""probability"":0.999023,""start"":281.56,""word"":"" minutes""},{""end"":282.44,""probability"":0.723633,""start"":281.92,""word"":"" on""},{""end"":282.92,""probability"":0.999512,""start"":282.44,""word"":"" high,""}]}"
pressure-036-asr-0064,pressure-036,speech_segment,283.760,286.020,because that's closer to what we normally cook,data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0064,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":284.2,""probability"":0.993652,""start"":283.76,""word"":"" because""},{""end"":284.52,""probability"":0.999268,""start"":284.2,""word"":"" that's""},{""end"":284.78,""probability"":0.998535,""start"":284.52,""word"":"" closer""},{""end"":285.04,""probability"":0.999023,""start"":284.78,""word"":"" to""},{""end"":285.2,""probability"":0.999512,""start"":285.04,""word"":"" what""},{""end"":285.34,""probability"":0.999512,""start"":285.2,""word"":"" we""},{""end"":285.68,""probability"":0.998047,""start"":285.34,""word"":"" normally""},{""end"":286.02,""probability"":0.999023,""start"":285.68,""word"":"" cook""}]}"
pressure-036-asr-0065,pressure-036,speech_segment,286.020,287.080,on a pressure cooker.,data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0065,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":286.56,""probability"":0.989258,""start"":286.02,""word"":"" on""},{""end"":286.62,""probability"":0.974121,""start"":286.56,""word"":"" a""},{""end"":286.82,""probability"":0.999512,""start"":286.62,""word"":"" pressure""},{""end"":287.08,""probability"":0.998047,""start"":286.82,""word"":"" cooker.""}]}"
pressure-036-asr-0066,pressure-036,speech_segment,287.160,289.400,So I'm gonna try it at that setting and see how it works.,data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0066,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":287.26,""probability"":0.995117,""start"":287.16,""word"":"" So""},{""end"":287.4,""probability"":0.947021,""start"":287.26,""word"":"" I'm""},{""end"":287.52,""probability"":0.943848,""start"":287.4,""word"":"" gonna""},{""end"":287.74,""probability"":0.99707,""start"":287.52,""word"":"" try""},{""end"":287.88,""probability"":0.969727,""start"":287.74,""word"":"" it""},{""end"":288.06,""probability"":0.995605,""start"":287.88,""word"":"" at""},{""end"":288.24,""probability"":0.998535,""start"":288.06,""word"":"" that""},{""end"":288.54,""probability"":0.999023,""start"":288.24,""word"":"" setting""},{""end"":288.66,""probability"":0.926758,""start"":288.54,""word"":"" and""},{""end"":288.78,""probability"":0.999512,""start"":288.66,""word"":"" see""},{""end"":288.94,""probability"":0.999512,""start"":288.78,""word"":"" how""},{""end"":289.08,""probability"":0.999023,""start"":288.94,""word"":"" it""},{""end"":289.4,""probability"":0.999512,""start"":289.08,""word"":"" works.""}]}"
pressure-036-asr-0067,pressure-036,speech_segment,291.100,292.720,"Okay, the rice is done.",data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0067,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":291.54,""probability"":0.906738,""start"":291.1,""word"":"" Okay,""},{""end"":291.76,""probability"":0.997559,""start"":291.62,""word"":"" the""},{""end"":292.1,""probability"":0.999023,""start"":291.76,""word"":"" rice""},{""end"":292.32,""probability"":0.999023,""start"":292.1,""word"":"" is""},{""end"":292.72,""probability"":0.999512,""start"":292.32,""word"":"" done.""}]}"
pressure-036-asr-0068,pressure-036,speech_segment,293.380,294.300,"Gonna take this,",data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0068,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":293.82,""probability"":0.650391,""start"":293.38,""word"":"" Gonna""},{""end"":294.1,""probability"":0.989746,""start"":293.82,""word"":"" take""},{""end"":294.3,""probability"":0.628418,""start"":294.1,""word"":"" this,""}]}"
pressure-036-asr-0069,pressure-036,speech_segment,295.040,296.280,we'll let the steam out.,data_video/processed/pressure-036/clips/pressure-036-scene-0015.mp4,,7998ce338113cbc2bb159748e9666cc214d77d31e3c5b6aa82e50698e3e04653,en,0.809021,pressure-036-asr-0069,,,"{""compression_ratio"":1.585062,""language_probability"":0.99707,""no_speech_probability"":0.009125,""words"":[{""end"":295.48,""probability"":0.754639,""start"":295.04,""word"":"" we'll""},{""end"":295.6,""probability"":0.989746,""start"":295.48,""word"":"" let""},{""end"":295.76,""probability"":0.798828,""start"":295.6,""word"":"" the""},{""end"":296.0,""probability"":0.995605,""start"":295.76,""word"":"" steam""},{""end"":296.28,""probability"":0.999512,""start"":296.0,""word"":"" out.""}]}"
